Number of vertices;Depth of tree;Are isomorphic;Time [ms]
2380;300;false;5769
1780;286;false;3339
2780;286;false;7598
2420;140;false;6153
1550;153;false;4853
2040;286;false;4412
1290;126;false;1710
2850;193;false;15056
2210;206;false;5090
1150;206;false;1361
1050;246;false;1153
1390;206;false;2009
1700;233;false;5989
1230;260;false;1595
1800;206;false;3393
2620;233;false;13130
2590;140;false;6895
1600;286;false;2690
1270;180;false;1656
2370;153;false;11697
1280;206;false;1715
1330;166;false;1806
1980;300;false;4071
2150;193;false;9321
1040;260;false;1126
2700;220;false;7175
1800;273;false;6614
1930;153;false;7566
1010;113;false;2116
1800;166;false;3345
3000;180;false;8604
1670;126;false;2820
1670;206;false;2926
1490;113;false;4456
1410;206;false;2071
1590;180;false;2547
2600;300;false;6843
1290;260;false;2098
2220;193;false;10356
1680;140;false;2871
1860;206;false;3644
1600;153;false;5182
2450;126;false;5566
1210;220;false;1524
2030;260;false;4580
1810;126;false;3228
1930;233;false;7579
2140;273;false;9573
2870;206;false;8031
1150;140;false;1363
2390;166;false;5613
2330;246;false;5395
1760;260;false;3328
1380;140;false;1936
2860;140;false;8143
1530;286;false;2379
1910;140;false;3557
1900;286;false;3814
2100;220;false;4479
2320;246;false;5302
2280;300;false;4992
1400;233;false;3972
2280;206;false;5502
1970;206;false;4066
1260;220;false;1627
1640;300;false;2819
1280;180;false;1723
1950;166;false;4000
2460;193;false;11870
2980;206;false;8746
2290;220;false;5097
2680;180;false;6933
1580;233;false;5041
1110;206;false;1247
2210;153;false;9940
2780;140;false;7406
1780;153;false;6577
1720;220;false;3091
2430;233;false;11487
2550;220;false;6152
1460;246;false;2644
2790;286;false;7775
1090;233;false;2380
2680;300;false;7158
1810;206;false;3413
1690;193;false;5834
1210;246;false;1552
1290;233;false;3319
2780;300;false;7684
1720;180;false;2862
2370;206;false;5995
3000;273;false;17024
2270;113;false;10394
1010;260;false;1098
1090;193;false;2392
1140;206;false;1345
1820;233;false;6743
1460;260;false;2231
2230;140;false;4862
2590;260;false;7038
2870;300;false;8060
1520;300;false;2428
1500;233;false;4618
1190;273;false;2941
2620;273;false;13245
2940;233;false;17208
1140;153;false;2589
1480;233;false;4521
2930;193;false;16202
1490;126;false;2238
1420;126;false;2067
1130;286;false;1331
2390;246;false;5421
1690;233;false;5786
1210;206;false;1518
1440;300;false;2139
1350;153;false;3640
2450;300;false;6038
1040;286;false;1088
2250;300;false;5211
1150;273;false;2669
1610;140;false;2537
2630;260;false;7267
1130;260;false;1337
1940;233;false;7575
2150;273;false;9489
2370;180;false;5850
2400;246;false;5477
2500;140;false;6141
1330;260;false;2115
2960;260;false;8436
1530;206;false;2421
2580;246;false;6453
2750;300;false;7383
1770;193;false;6360
1540;206;false;2426
1380;113;false;3739
1910;113;false;7243
2340;140;false;5401
1390;233;false;3938
2560;260;false;7354
2520;126;false;5938
2300;286;false;5170
1120;286;false;1304
2960;153;false;16580
2500;166;false;6238
1710;206;false;3016
2750;113;false;14615
2560;233;false;12736
1200;246;false;1478
1400;220;false;2033
1170;260;false;1486
1510;180;false;2319
2640;300;false;7031
2850;166;false;7965
1560;233;false;4998
2500;300;false;6114
2230;153;false;10167
2040;166;false;4278
1770;246;false;3536
2340;273;false;10957
2860;260;false;7988
1910;260;false;4341
2380;246;false;5501
2950;166;false;8666
1220;300;false;1602
1730;140;false;3057
2130;140;false;4482
2410;153;false;11451
1560;206;false;2559
2570;166;false;6447
1950;140;false;3850
2560;180;false;6244
1310;260;false;2083
2900;300;false;8091
1690;246;false;2942
1650;180;false;2882
1980;180;false;4168
1080;260;false;1260
1320;220;false;1777
2520;273;false;12712
2260;300;false;4948
2240;286;false;5489
2470;166;false;6136
1290;286;false;1778
2570;260;false;7157
2190;246;false;4910
3000;206;false;8676
1470;286;false;2314
1810;260;false;3524
1130;233;false;2631
2070;206;false;4489
1910;300;false;3741
1110;180;false;1247
2730;153;false;13898
2030;300;false;4290
1430;126;false;2057
2370;220;false;5136
1790;140;false;3224
2900;180;false;7938
1010;126;false;1047
1620;300;false;2712
2530;260;false;7051
1790;260;false;3464
1660;113;false;5587
2210;140;false;4973
1780;220;false;3291
2200;260;false;5618
1930;273;false;7602
1410;260;false;2109
1810;113;false;6535
1430;193;false;4131
2940;113;false;16161
2660;140;false;6865
1620;193;false;5494
1050;300;false;1122
1970;273;false;7886
1090;286;false;1263
1130;193;false;2634
1500;180;false;2304
1310;273;false;3491
2350;260;false;5698
2720;206;false;7220
1120;166;false;1251
2960;286;false;8399
2440;126;false;5689
2440;246;false;5897
2810;286;false;7869
2530;113;false;12009
1110;260;false;1335
1470;260;false;2314
1260;300;false;1670
2800;126;false;7437
2330;260;false;5829
1460;193;false;4316
2600;220;false;6438
1670;113;false;5493
2690;153;false;13547
2030;180;false;4376
2840;153;false;15372
1600;206;false;2613
1680;113;false;5742
1060;286;false;1176
1450;193;false;4224
1250;180;false;1640
2020;233;false;8278
2580;273;false;13110
1950;220;false;3902
1710;233;false;6013
2770;233;false;15102
1260;246;false;1951
2930;126;false;8326
1780;193;false;6380
1070;206;false;1122
1200;126;false;1494
2030;220;false;4201
2640;233;false;13439
2710;206;false;7144
2050;180;false;4299
1300;140;false;1727
2900;260;false;8041
1850;233;false;6974
1550;246;false;2665
1900;180;false;3638
2750;260;false;7304
2990;153;false;16495
1570;166;false;2430
2510;220;false;6297
2780;180;false;7537
2930;246;false;8316
2980;113;false;16456
2390;260;false;5936
2460;273;false;12262
1830;166;false;3452
2690;300;false;7156
2040;220;false;4331
1130;113;false;2570
1590;153;false;5096
1540;166;false;2353
2220;206;false;5060
2450;233;false;11934
2450;206;false;5582
2490;126;false;6026
2930;153;false;16039
1200;260;false;1539
1970;113;false;7714
1430;286;false;2104
2560;220;false;6551
1030;220;false;1130
1660;153;false;5616
2950;113;false;16018
2170;273;false;9861
2890;300;false;7957
2020;126;false;4158
1450;246;false;2897
1100;113;false;2375
1980;166;false;3918
1600;273;false;5227
1400;246;false;1974
2810;166;false;7751
1500;260;false;2325
1990;126;false;3997
1350;300;false;1810
1250;193;false;3147
1060;180;false;1136
1370;206;false;1958
2160;193;false;9749
1220;113;false;3005
2750;180;false;7277
2940;126;false;8520
1530;300;false;2436
2800;286;false;7811
2680;140;false;7163
2830;273;false;15536
1960;140;false;3990
2870;273;false;16262
2400;300;false;5644
2850;153;false;15578
2060;233;false;8462
1810;220;false;3414
1280;126;false;1648
1230;233;false;3170
1040;193;false;2154
1540;260;false;2506
1050;220;false;1137
1820;220;false;3358
2810;206;false;7823
2620;166;false;6612
1330;246;false;2166
2170;153;false;9426
3000;153;false;16865
2450;113;false;11952
1970;233;false;7837
1710;153;false;5961
2600;273;false;13056
1770;113;false;6238
2610;273;false;13399
1390;193;false;3934
1350;233;false;3649
2770;180;false;7531
2520;166;false;6335
2510;260;false;7036
2910;140;false;7951
2740;206;false;7533
2620;193;false;13372
1490;286;false;2301
1300;246;false;1986
1050;233;false;2282
1550;113;false;4893
2640;206;false;6683
1180;286;false;1442
2800;206;false;7809
2430;220;false;5977
2960;233;false;17025
2510;246;false;6302
1740;273;false;6272
2590;273;false;13186
2750;233;false;14660
1650;233;false;5673
2100;166;false;4564
1860;126;false;3599
2680;233;false;13812
1190;206;false;1425
2130;233;false;9311
2670;300;false;7082
1990;113;false;7798
2340;113;false;11251
1320;180;false;1774
1210;126;false;1510
2860;166;false;8040
1290;193;false;3395
2230;300;false;4984
1980;233;false;7861
1520;166;false;2294
1650;206;false;2756
1880;193;false;7125
2060;286;false;4468
2400;286;false;6048
2280;126;false;5013
1510;140;false;2254
1030;193;false;2148
1470;153;false;4376
1860;246;false;3552
1240;113;false;3007
1940;206;false;3887
2030;193;false;8230
1890;113;false;7300
1960;260;false;4144
1880;246;false;3614
2490;300;false;6012
1270;273;false;3257
1850;206;false;3532
2650;300;false;7062
1320;260;false;1969
2840;220;false;7871
2720;233;false;14201
1770;206;false;3301
1990;246;false;4143
2910;193;false;15611
1480;260;false;2376
1480;246;false;2584
2300;206;false;5350
1990;220;false;4118
1140;140;false;1314
1780;126;false;3240
1540;300;false;2430
1670;180;false;2939
2430;286;false;6121
2470;220;false;6272
2470;180;false;5637
2520;113;false;12492
1610;153;false;5331
1060;220;false;1199
2380;220;false;5248
1790;180;false;3301
2240;126;false;4992
1770;233;false;6451
2090;233;false;8875
1520;233;false;4731
1140;300;false;1373
1890;273;false;7236
1960;126;false;3962
2140;180;false;4751
1740;246;false;3553
2280;153;false;10476
1170;193;false;2754
2880;166;false;7965
1640;153;false;5445
2610;166;false;6858
2460;286;false;6004
1430;180;false;2101
1160;140;false;1390
1270;113;false;3293
2120;300;false;4843
2000;180;false;4080
1380;233;false;3873
1250;206;false;1656
1650;273;false;5474
2240;220;false;5339
2850;300;false;7828
1800;140;false;3308
2690;193;false;14012
2890;113;false;15852
1380;180;false;1958
1080;220;false;1223
2320;193;false;11731
2800;166;false;7496
2880;113;false;15609
1820;206;false;3559
2850;246;false;8135
2610;113;false;13056
1930;206;false;3871
2440;300;false;5955
1600;140;false;2668
2210;220;false;4788
2490;206;false;5929
2090;193;false;8989
1690;113;false;5767
1840;286;false;3531
2190;180;false;5015
1630;233;false;5495
1560;220;false;2532
1670;260;false;3008
1900;206;false;3781
2550;246;false;6224
2300;300;false;5576
1880;233;false;7061
2500;193;false;11874
2730;206;false;7564
2170;300;false;5187
2240;273;false;10253
1730;246;false;3197
1940;113;false;7620
1570;113;false;4900
1160;246;false;1432
1200;286;false;1461
1630;286;false;2732
1370;220;false;1957
2460;166;false;5696
2190;113;false;9469
1770;300;false;3246
2050;113;false;8514
2320;233;false;10530
2620;286;false;6770
2070;220;false;4260
1950;193;false;7697
1930;140;false;3659
1600;166;false;2686
1800;286;false;3424
1170;153;false;2733
2280;180;false;5200
1950;126;false;3902
2430;166;false;6121
2310;220;false;5041
1250;220;false;1596
2160;180;false;4881
2690;233;false;14143
2980;153;false;16536
2910;273;false;15811
1630;166;false;2721
2030;126;false;4240
2690;166;false;6980
1340;220;false;1879
1670;140;false;2810
1790;246;false;3599
1480;180;false;2291
2930;233;false;18022
1760;206;false;3199
1150;113;false;2605
2000;206;false;4146
1550;180;false;2469
2810;180;false;7629
2040;126;false;4171
2530;126;false;6309
2620;246;false;6943
2180;153;false;10175
2580;233;false;12812
2270;260;false;6003
1680;300;false;2932
2560;206;false;6444
1300;206;false;1700
1040;300;false;1144
2710;180;false;7314
1680;206;false;2881
2060;260;false;4959
1090;206;false;1183
2860;246;false;7921
1600;180;false;2603
2820;286;false;7769
1900;273;false;7375
2570;220;false;6341
2650;126;false;7077
2260;180;false;5405
1550;206;false;2470
1590;233;false;5174
1230;126;false;1578
2010;113;false;8183
2850;260;false;7935
2960;273;false;16541
2990;193;false;16405
2740;113;false;13940
2810;126;false;7634
1600;233;false;5196
2020;206;false;4283
1550;193;false;4786
2640;273;false;13449
1850;180;false;3492
2940;260;false;8452
1740;286;false;3062
2300;140;false;5392
1450;180;false;2222
2890;180;false;7848
1610;233;false;5294
2970;166;false;8549
2400;260;false;6851
2310;180;false;5498
1770;126;false;3201
1840;206;false;3553
2180;260;false;5865
2360;140;false;6027
2110;126;false;4537
2390;193;false;10882
1130;206;false;1319
1420;206;false;2112
1310;180;false;1789
2220;286;false;5387
1690;300;false;3027
2290;273;false;11049
2830;300;false;7753
2980;233;false;18340
2530;300;false;6433
2720;193;false;13785
1220;260;false;1595
2680;113;false;13421
1810;233;false;6596
1930;260;false;4632
1730;273;false;6051
1650;260;false;2906
1090;260;false;1303
2930;273;false;16364
1940;166;false;3837
1640;246;false;2791
2380;206;false;5904
2920;233;false;17562
1470;233;false;4346
1840;246;false;3585
2150;260;false;5172
2550;153;false;12506
1060;233;false;2314
2890;193;false;16028
2280;233;false;10325
1040;233;false;2197
1160;153;false;2650
1470;126;false;2181
1140;193;false;2645
1360;153;false;3664
2030;233;false;8436
2080;113;false;8760
2660;193;false;13517
2130;260;false;5488
2400;180;false;5794
2070;113;false;8605
1950;180;false;3905
2010;153;false;8246
1040;140;false;1081
1460;140;false;2187
2730;246;false;7945
1550;220;false;2415
1010;166;false;1035
2770;193;false;14485
1100;193;false;2416
2690;286;false;7167
2390;180;false;5755
1500;193;false;4613
2880;193;false;16464
1920;153;false;7489
2080;220;false;4488
1080;246;false;1238
2290;126;false;5666
2890;220;false;7965
1560;166;false;2390
2440;193;false;11056
1600;193;false;5343
3000;220;false;8722
2340;260;false;5249
2650;220;false;7152
2180;300;false;5295
2000;140;false;4090
1190;166;false;1431
1680;126;false;2879
2250;286;false;5052
2050;300;false;4269
2620;140;false;6649
2470;140;false;6124
2200;206;false;5155
1630;180;false;2723
1410;273;false;4050
2100;113;false;8881
1780;113;false;6383
1060;300;false;1175
1120;140;false;1280
1310;246;false;2044
2060;273;false;8613
1170;300;false;1484
1650;126;false;2762
2330;206;false;5720
2550;233;false;12573
1340;246;false;2154
2400;220;false;5185
2980;273;false;16546
1110;140;false;1267
2180;246;false;4997
2670;180;false;7454
1840;113;false;6802
1310;126;false;1740
1580;286;false;2539
2830;193;false;15481
2980;180;false;8422
2700;193;false;13547
1860;166;false;3519
1360;206;false;1912
2480;126;false;5829
2200;220;false;5288
2460;300;false;6000
2280;140;false;5184
2990;273;false;16979
1390;113;false;3865
2110;166;false;4493
2990;260;false;8500
1990;273;false;7986
2380;193;false;10747
2250;206;false;5032
1240;300;false;1619
2060;126;false;4497
2630;220;false;6940
1450;113;false;4116
2040;273;false;8179
2390;220;false;5216
2060;220;false;4224
1110;193;false;2434
2660;300;false;6993
2860;286;false;7761
1380;166;false;1963
2060;246;false;4640
2930;260;false;8227
1970;260;false;4111
2110;233;false;8946
2900;166;false;7987
2510;286;false;6132
1160;286;false;1367
2130;180;false;4611
2670;140;false;7089
1320;273;false;3571
1340;126;false;1796
1250;153;false;3089
2860;153;false;15967
1910;233;false;7549
2520;233;false;12115
2130;153;false;9076
1920;220;false;3858
1200;153;false;2847
1040;166;false;1112
1380;300;false;1953
2710;220;false;7443
2730;113;false;14309
2370;113;false;11246
1390;260;false;2115
2100;206;false;4607
2450;220;false;5771
2780;260;false;7283
1760;273;false;6391
1350;113;false;3686
2750;140;false;7373
1950;286;false;3889
2210;193;false;9978
1050;126;false;1102
1070;273;false;2332
2610;153;false;12958
1480;113;false;4469
1340;193;false;3644
2870;233;false;17390
1830;260;false;3519
1570;300;false;2630
1140;273;false;2720
1850;153;false;7010
2530;233;false;12396
1690;166;false;2883
1140;286;false;1334
2330;233;false;10959
1670;286;false;2925
2030;273;false;8445
2240;206;false;5302
2870;140;false;8029
2640;126;false;6772
2790;113;false;14533
2970;193;false;16463
2040;193;false;8298
2440;220;false;5767
1860;233;false;6965
1330;300;false;1854
1450;166;false;2138
2260;140;false;5303
2790;233;false;15309
1860;286;false;3718
3000;113;false;16995
2830;260;false;7951
2450;140;false;6203
2840;206;false;7747
1190;233;false;2794
2740;300;false;7216
1420;300;false;2134
1660;126;false;2846
2440;180;false;5744
2790;193;false;14954
1160;193;false;2677
2100;193;false;8991
1210;260;false;1602
1170;273;false;2816
2190;206;false;4983
2470;113;false;12680
1120;206;false;1293
1120;300;false;1350
1090;113;false;2340
2840;273;false;15358
1240;260;false;1660
2340;246;false;5442
2490;246;false;6075
2530;273;false;12163
2300;166;false;4775
1920;206;false;3804
2220;140;false;5130
1870;140;false;3535
3000;300;false;8603
1880;273;false;7044
1410;193;false;4003
2340;206;false;5818
1790;166;false;3265
2620;206;false;6611
2640;140;false;6863
1690;286;false;2972
2540;140;false;6245
2530;206;false;6187
1770;140;false;3102
1190;140;false;1430
2970;180;false;8357
2050;246;false;4405
2300;246;false;5007
1630;193;false;5485
2830;113;false;15591
1760;233;false;6259
1490;220;false;2382
1700;286;false;3036
2610;180;false;6588
1460;126;false;2123
2210;246;false;5141
2820;193;false;15236
2960;166;false;8571
1380;153;false;3864
1410;286;false;2076
1170;246;false;1426
2240;166;false;4985
1660;300;false;2811
1320;140;false;1766
2630;246;false;7005
2110;220;false;4547
1460;286;false;2241
1570;180;false;2490
1720;286;false;3080
2280;193;false;11295
2110;193;false;9010
1280;300;false;1716
2120;180;false;4568
1450;300;false;2243
1460;206;false;2115
2660;246;false;6771
2020;140;false;4252
2620;260;false;7360
1530;233;false;4789
1640;260;false;2793
1510;113;false;4656
2640;193;false;13261
1760;180;false;3255
1170;206;false;1430
1920;166;false;3734
1990;300;false;3987
2420;273;false;11835
1090;273;false;2468
1100;126;false;1239
2350;220;false;5266
1590;193;false;5085
1160;166;false;1404
2430;273;false;11612
1240;193;false;3224
1600;246;false;3017
2480;273;false;11737
2770;206;false;7236
2320;220;false;5021
2310;166;false;4989
2310;246;false;5231
2800;113;false;14671
2400;193;false;10721
1700;113;false;5833
2090;153;false;8742
1420;273;false;4075
2270;153;false;10515
2560;193;false;12541
1570;140;false;2498
1040;273;false;2301
1830;153;false;6809
2230;246;false;5125
2870;126;false;7825
1030;140;false;1054
1050;153;false;2165
1220;246;false;1574
2410;180;false;5811
1710;193;false;6033
1550;286;false;2434
2740;153;false;14287
1930;180;false;3803
2930;206;false;8200
1630;140;false;2789
2970;300;false;8431
1590;273;false;5138
1680;260;false;3011
2450;193;false;11918
1230;153;false;2992
1030;286;false;1154
1970;246;false;4077
2090;300;false;4469
1880;153;false;7120
2650;166;false;6773
1980;113;false;7761
1920;193;false;7512
1290;113;false;3338
1710;140;false;3013
1440;206;false;2080
1770;260;false;3340
1850;260;false;3835
2410;206;false;5855
1740;300;false;3206
2950;140;false;8436
1910;206;false;3853
1470;220;false;2338
2190;166;false;4805
2420;180;false;5658
2900;220;false;8004
2050;193;false;8367
2010;206;false;4152
2850;273;false;15473
1480;166;false;2337
1170;126;false;1409
2900;140;false;8138
1890;233;false;7284
1540;233;false;4704
1590;113;false;5027
2140;166;false;4733
1440;233;false;4204
2670;153;false;13569
1870;220;false;3598
2950;286;false;8647
2120;246;false;4635
2890;233;false;16446
2360;126;false;5613
1700;246;false;3097
2510;206;false;5877
2720;153;false;14175
2880;220;false;8182
1140;180;false;1354
1840;180;false;3463
2040;233;false;8510
1340;273;false;3645
2780;246;false;7575
1620;153;false;5486
1480;286;false;2334
1100;220;false;1241
1620;233;false;5402
1920;140;false;3716
1760;113;false;6195
1130;300;false;1355
2720;260;false;7661
2530;193;false;11992
2410;140;false;6147
1490;300;false;2367
1490;166;false;2214
2700;113;false;13996
1290;220;false;1715
2790;140;false;7527
2060;166;false;4415
1540;126;false;2432
1350;193;false;3708
1320;286;false;1819
1240;180;false;1621
2320;260;false;6265
1140;233;false;2596
1940;260;false;4558
2430;180;false;5697
1080;126;false;1190
1450;273;false;4213
1970;126;false;4096
2880;140;false;8102
2430;300;false;5954
2010;140;false;4006
1110;273;false;2502
2710;273;false;14196
2780;220;false;7460
1080;113;false;2279
1180;246;false;1455
1560;153;false;4901
1420;113;false;4064
1880;113;false;7150
1890;260;false;4536
2710;233;false;14264
1580;260;false;2664
1440;126;false;2102
2470;233;false;11634
1650;300;false;2896
1440;246;false;2507
1700;140;false;2868
2270;166;false;5329
1580;166;false;2475
2080;260;false;5366
1650;246;false;2940
1960;246;false;3906
2710;246;false;7351
1980;220;false;4039
1620;286;false;2845
1740;180;false;3123
2460;126;false;5792
1610;126;false;2643
2310;286;false;5280
1040;153;false;2104
1580;153;false;5051
1110;300;false;1279
2050;233;false;8474
1810;300;false;3429
1200;113;false;2878
2550;286;false;6231
2140;300;false;4903
2980;140;false;8610
2120;193;false;9065
1820;260;false;3614
2420;206;false;5705
1970;220;false;3906
1020;113;false;2004
1600;126;false;2623
1030;126;false;1070
2530;220;false;6357
1800;233;false;6721
1180;193;false;2797
2540;300;false;6452
1350;220;false;1873
2790;260;false;7460
2000;300;false;4147
1620;246;false;2781
1070;113;false;2243
2490;260;false;7434
2080;246;false;4668
1750;233;false;6185
2710;153;false;13995
1360;193;false;3701
1340;260;false;2185
1420;220;false;2179
1180;233;false;2811
2930;220;false;8227
1210;113;false;2976
1900;140;false;3640
1480;206;false;2193
2440;260;false;6285
2730;166;false;7261
1930;113;false;7425
1240;220;false;1559
1920;260;false;5009
2140;140;false;4545
2750;273;false;15080
1480;220;false;2387
2440;153;false;11042
1730;153;false;6236
2310;153;false;10721
1180;126;false;1427
1470;166;false;2226
1910;153;false;7438
2810;246;false;8158
2170;220;false;4972
2350;206;false;5842
2740;193;false;14159
1830;180;false;3327
2650;286;false;7398
1240;233;false;3137
1720;113;false;6079
1130;126;false;1318
1980;140;false;3986
1990;153;false;7832
2570;126;false;5872
2140;220;false;4762
1890;126;false;3627
2360;180;false;5837
2490;220;false;6140
2810;233;false;15743
2240;193;false;10760
2350;153;false;11667
2750;153;false;14512
1250;166;false;1542
2940;206;false;8399
2650;233;false;13396
2540;260;false;6904
2740;140;false;7350
1850;113;false;6831
1530;246;false;2821
2190;153;false;9395
1070;166;false;1190
1350;273;false;3720
1310;300;false;1794
1700;193;false;5905
2760;153;false;14338
1390;300;false;1998
1790;286;false;3344
2680;206;false;7022
1680;273;false;5643
1230;140;false;1523
1210;166;false;1501
2230;193;false;10620
1540;140;false;2500
1300;220;false;1840
1080;273;false;2416
1690;153;false;5746
2030;140;false;4145
2310;273;false;10857
1810;166;false;3346
1950;233;false;7878
1760;300;false;3196
2540;220;false;6514
1860;153;false;6901
1820;113;false;6656
1270;260;false;1784
2250;193;false;11111
1140;260;false;1406
1300;273;false;3387
1550;126;false;2416
1850;273;false;6877
1500;206;false;2351
1080;193;false;2310
1170;166;false;1387
2830;246;false;8025
1790;300;false;3267
2950;233;false;16999
2130;246;false;4776
2690;180;false;7195
1180;180;false;1464
1830;193;false;6974
2010;286;false;4211
1010;153;false;2034
2000;126;false;4102
2960;220;false;8202
2550;206;false;6394
2030;153;false;8188
2840;180;false;8080
2130;286;false;4530
2150;300;false;4703
1510;126;false;2295
1880;126;false;3697
2760;126;false;7223
2080;140;false;4358
2470;126;false;6052
1790;206;false;3358
1870;193;false;7150
1770;220;false;3267
1470;300;false;2227
2730;140;false;7200
1680;286;false;2979
2170;193;false;9572
2870;153;false;16024
2290;206;false;5479
1790;153;false;6417
1100;300;false;1322
1870;273;false;7087
2610;300;false;6956
1020;193;false;2123
1030;233;false;2112
2630;180;false;6971
1270;126;false;1604
1020;233;false;2107
2950;153;false;15904
2920;206;false;8084
2990;140;false;8707
2390;153;false;11520
2860;180;false;7944
2510;140;false;6209
2160;220;false;4726
2580;286;false;6482
1500;113;false;4603
2190;193;false;10012
2230;206;false;5082
1890;180;false;3601
2910;126;false;8028
1220;180;false;1496
1390;166;false;2048
1970;300;false;4022
2610;246;false;6536
2500;260;false;7487
2680;286;false;7197
2050;206;false;4471
1430;153;false;4083
2490;180;false;5610
1080;140;false;1189
1480;193;false;4403
1060;273;false;2257
1720;206;false;3047
2020;193;false;8109
2070;166;false;4483
1030;273;false;2171
2910;113;false;15727
2700;206;false;7115
2520;246;false;6478
2890;286;false;8340
2730;286;false;7251
2500;126;false;6106
1640;193;false;5608
2350;233;false;10371
2190;140;false;5018
1390;140;false;1976
1570;126;false;2492
2660;260;false;7131
2720;180;false;7169
1420;140;false;2032
2570;206;false;6558
1540;193;false;4816
2260;126;false;5436
2940;246;false;8570
1490;233;false;4517
1210;286;false;1511
1750;260;false;3243
1540;180;false;2426
2160;153;false;9459
1690;140;false;2906
2600;193;false;12870
2430;153;false;11129
1270;206;false;1685
1250;286;false;1582
1210;140;false;1477
1230;220;false;1559
2570;113;false;12654
1990;233;false;8043
2080;206;false;4584
1090;246;false;1263
1330;180;false;1854
1230;300;false;1592
1260;153;false;3155
1580;193;false;5130
2200;113;false;9732
1370;113;false;3723
2890;273;false;15894
1410;233;false;3966
1630;273;false;5583
2270;220;false;5574
1560;140;false;2514
2380;180;false;5724
2330;220;false;5157
1660;220;false;2900
2640;220;false;6899
2490;166;false;6033
1200;300;false;1538
2940;166;false;8328
2850;206;false;7855
2110;206;false;4633
1100;273;false;2526
1990;286;false;4187
2810;113;false;15080
1150;193;false;2620
2080;180;false;4449
1050;273;false;2340
1820;126;false;3403
2920;220;false;8230
2410;246;false;5377
2530;286;false;6214
2040;113;false;8224
2500;113;false;11787
1730;260;false;3190
1330;220;false;1801
1930;193;false;7512
1680;193;false;5875
2090;166;false;4627
2990;220;false;8713
1640;140;false;2754
1970;180;false;3911
2590;246;false;6706
2900;113;false;16026
2320;113;false;10783
2660;113;false;13419
1850;140;false;3446
1610;193;false;5368
1340;166;false;1830
1370;126;false;1937
2170;166;false;4749
2060;300;false;4415
2770;153;false;14728
1690;126;false;2996
2830;286;false;7711
2710;260;false;7309
3000;140;false;8561
2160;246;false;4839
2850;140;false;8075
1940;126;false;3857
2500;286;false;6174
1490;140;false;2227
1370;300;false;1914
1680;180;false;2891
1710;286;false;2944
2920;273;false;16495
2990;126;false;8567
1950;300;false;3982
2570;180;false;6646
1280;193;false;3304
2650;140;false;7086
2820;206;false;7586
2430;260;false;6373
2510;300;false;6399
1550;273;false;4910
2960;193;false;16099
1870;246;false;3548
1200;233;false;2942
1930;286;false;3833
2910;233;false;17039
2630;286;false;6716
1670;233;false;5652
1440;286;false;2135
2510;273;false;12072
1620;206;false;2586
1380;206;false;1889
2370;286;false;5593
1560;260;false;2739
1150;220;false;1368
2560;273;false;12871
1990;166;false;4140
1180;220;false;1426
1200;273;false;3008
2060;153;false;8604
2270;126;false;5308
1100;153;false;2429
2880;233;false;16459
2800;246;false;8101
2900;273;false;15962
2510;126;false;6230
2440;286;false;6092
2970;126;false;8366
2490;233;false;12048
1880;166;false;3656
1760;166;false;3140
1930;126;false;3826
1060;153;false;2225
2100;300;false;4720
1860;273;false;6995
2720;246;false;7581
1210;273;false;3032
2390;273;false;11085
2290;140;false;5339
2590;193;false;12683
2670;220;false;7297
2210;273;false;10242
1820;193;false;6679
2110;180;false;4579
2410;126;false;5774
2600;113;false;12865
2300;233;false;10383
2960;206;false;8509
1920;180;false;3934
1230;166;false;1571
2050;286;false;4469
1880;286;false;3685
2680;166;false;6970
1770;286;false;3298
1590;260;false;2863
1750;206;false;3244
2950;273;false;16670
2470;273;false;11892
1750;300;false;3065
1550;260;false;2515
1770;180;false;3195
2440;233;false;11723
2340;220;false;5232
1400;260;false;2019
1080;206;false;1175
2830;166;false;7769
2040;246;false;4264
1570;233;false;5051
2890;246;false;8325
2880;206;false;8101
2780;113;false;15179
1780;246;false;3687
2090;246;false;4589
2940;193;false;15998
2720;286;false;7195
2920;193;false;15858
1730;300;false;3102
2540;113;false;12097
2520;193;false;12431
1900;300;false;3686
1200;220;false;1472
1310;113;false;3424
1270;246;false;1859
1640;166;false;2805
1430;260;false;2201
2920;113;false;15928
1370;246;false;2242
2730;180;false;7289
2310;113;false;10707
2350;113;false;11139
2860;300;false;7900
1110;246;false;1314
2020;260;false;4078
1700;206;false;2919
1170;140;false;1361
1700;300;false;2992
2010;260;false;4150
1760;193;false;6350
2150;286;false;4997
2420;233;false;11699
2480;180;false;5627
1260;286;false;1644
1870;126;false;3656
1750;140;false;3221
2200;180;false;5211
1370;153;false;3768
2100;233;false;8819
1890;246;false;3767
2570;233;false;12627
1280;246;false;1893
1720;300;false;3117
1810;246;false;3454
1920;273;false;7581
2120;286;false;4997
3000;246;false;8772
2540;180;false;6272
2020;180;false;4157
1460;273;false;4319
2440;206;false;5907
1900;153;false;7247
1080;300;false;1201
1760;220;false;3236
2860;233;false;15834
2290;113;false;10536
2790;273;false;15483
1750;193;false;6238
2480;206;false;6029
2870;166;false;7903
2140;246;false;4710
1040;206;false;1088
1670;273;false;5761
2480;193;false;11671
1070;220;false;1178
2880;286;false;8143
2880;300;false;8167
2650;113;false;13321
2530;180;false;6464
2180;193;false;9694
2200;140;false;4937
2990;233;false;19051
2840;140;false;7753
